datetime,year,month,day,hour,season,station,latitude,longitude,source,pm25,pm10,o3,no2,temperature,humidity,wind_speed,wind_dir,pm25_exceed,pm25_level,pm25_roll_3,pm25_roll_6,pm25_roll_12,pm10_roll_3,pm10_roll_6,pm10_roll_12,o3_roll_3,o3_roll_6,o3_roll_12,no2_roll_3,no2_roll_6,no2_roll_12,hour_sin,hour_cos,month_sin,month_cos,source_enc
2025-11-17,2025,11,17,0,2,Tokyo,35.6895,139.69171,japan,42.75833333333333,43.55416666666667,29.083333333333332,55.3875,,,,,1.0,2.0,42.859722222222196,42.88958333333333,35.88090277777778,43.9611111111111,43.90416666666667,36.90347222222223,20.84722222222221,18.500000000000004,21.04513888888889,57.56805555555554,57.14722222222222,53.918055555555554,0.0,1.0,-0.8660254037844386,0.5000000000000001,2
2025-11-18,2025,11,18,0,2,Tokyo,35.6895,139.69171,japan,18.458333333333332,18.7375,16.708333333333332,51.3,,,,,0.0,1.0,37.48611111111109,41.80694444444444,35.24305555555556,38.27083333333332,42.72083333333334,36.216319444444444,19.555555555555543,17.256944444444446,19.85763888888889,56.14861111111109,57.56527777777777,54.02569444444445,0.0,1.0,-0.8660254037844386,0.5000000000000001,2
2025-11-19,2025,11,19,0,2,Tokyo,35.6895,139.69171,japan,31.354166666666668,32.0,27.083333333333332,51.15,,,,,0.0,1.0,30.856944444444423,37.52222222222222,35.714930555555554,31.430555555555543,38.38472222222222,36.655208333333334,24.291666666666657,20.861111111111114,19.052083333333332,52.61249999999998,55.35902777777778,54.618750000000006,0.0,1.0,-0.8660254037844386,0.5000000000000001,2
2025-11-20,2025,11,20,0,2,Tokyo,35.6895,139.69171,japan,41.27916666666667,42.73333333333333,12.041666666666666,65.1,,,,,1.0,2.0,30.363888888888866,36.61180555555555,37.03472222222222,31.156944444444424,37.55902777777778,38.018055555555556,18.611111111111097,19.72916666666667,18.28125,55.84999999999997,56.70902777777778,55.89826388888889,0.0,1.0,-0.8660254037844386,0.5000000000000001,2
2025-11-21,2025,11,21,0,2,Tokyo,35.6895,139.69171,japan,46.0375,46.5875,9.833333333333334,69.12916666666666,,,,,1.0,2.0,39.55694444444442,38.52152777777778,37.46805555555556,40.44027777777776,39.355555555555554,38.32083333333333,16.319444444444432,17.937500000000004,18.475694444444446,61.79305555555553,58.97083333333333,56.255208333333336,0.0,1.0,-0.8660254037844386,0.5000000000000001,2
2025-11-22,2025,11,22,0,2,Tokyo,35.6895,139.69171,japan,32.891666666666666,33.40416666666667,15.041666666666666,54.07916666666667,,,,,0.0,1.0,40.06944444444442,35.46319444444444,37.446875,40.90833333333332,36.169444444444444,38.27708333333333,12.305555555555543,18.298611111111118,17.489583333333332,62.769444444444424,57.69097222222222,56.959375,0.0,1.0,-0.8660254037844386,0.5000000000000001,2
2025-11-23,2025,11,23,0,2,Tokyo,35.6895,139.69171,japan,43.925,45.375,11.375,60.2375,,,,,1.0,2.0,40.951388888888864,35.65763888888889,39.273611111111116,41.78888888888887,36.47291666666666,40.188541666666666,12.083333333333321,15.347222222222227,16.92361111111111,61.14861111111109,58.49930555555556,57.823263888888896,0.0,1.0,-0.8660254037844386,0.5000000000000001,2
2025-11-24,2025,11,24,0,2,Tokyo,35.6895,139.69171,japan,55.29583333333333,55.8625,12.25,58.275,,,,,1.0,3.0,44.03749999999997,41.79722222222222,41.802083333333336,44.88055555555554,42.66041666666667,42.690625000000004,12.888888888888877,14.604166666666671,15.930555555555555,57.53055555555554,59.66180555555555,58.61354166666667,0.0,1.0,-0.8660254037844386,0.5000000000000001,2
2025-11-25,2025,11,25,0,2,Tokyo,35.6895,139.69171,japan,77.00833333333334,77.82916666666667,1.3333333333333333,68.15833333333333,,,,,1.0,3.0,58.74305555555552,49.40625,43.46423611111111,59.68888888888887,50.29861111111111,44.34166666666667,8.319444444444434,10.312500000000005,15.586805555555555,62.22361111111109,62.49652777777778,58.92777777777778,0.0,1.0,-0.8660254037844386,0.5000000000000001,2
2025-11-26,2025,11,26,0,2,Tokyo,35.6895,139.69171,japan,34.275,34.708333333333336,25.625,56.56666666666666,,,,,0.0,1.0,55.52638888888887,48.23888888888889,42.42534722222222,56.13333333333332,48.96111111111111,43.26006944444444,13.069444444444434,12.576388888888893,16.15277777777778,60.99999999999998,61.074305555555554,58.89166666666667,0.0,1.0,-0.8660254037844386,0.5000000000000001,2
2025-11-27,2025,11,27,0,2,Tokyo,35.6895,139.69171,japan,32.666666666666664,34.416666666666664,19.166666666666668,62.39166666666667,,,,,0.0,1.0,47.98333333333331,46.010416666666664,42.26597222222222,48.98472222222221,46.93263888888888,43.14409722222222,15.374999999999991,14.13194444444445,16.03472222222222,62.372222222222206,59.951388888888886,59.46111111111111,0.0,1.0,-0.8660254037844386,0.5000000000000001,2
2025-11-28,2025,11,28,0,2,Tokyo,35.6895,139.69171,japan,19.279166666666665,19.995833333333337,38.666666666666664,41.57083333333333,,,,,0.0,1.0,28.740277777777752,43.74166666666667,39.60243055555556,29.70694444444443,44.697916666666664,40.433680555555554,27.81944444444443,18.069444444444446,18.184027777777775,53.5097222222222,57.866666666666674,57.778819444444444,0.0,1.0,-0.8660254037844386,0.5000000000000001,2
